Date,Close,High,Low,Open,Volume,Adj Close,Daily_Return,MA_20,MA_50,MA_200,Volatility_20,Year,Month,Day_of_Week,Quarter
11-12-2018,117.54,117.89,117.35,117.67,6395400,117.54,-11.896616999999999,115.83,115.47,119.08,44.7690299,2018,12,1,4
12-12-2018,117.79,117.95,117.61,117.7,4136800,117.79,21.2693549,116.04,115.57,119.04,40.0667603,2018,12,2,4
13-12-2018,117.53,117.62,117.26,117.54,4131800,117.53,-22.0733623,116.23,115.65,119.01,40.9504199,2018,12,3,4
14-12-2018,117.06,117.3,116.58,116.63,7501700,117.06,-39.9898941,116.35,115.72,118.97,39.7097634,2018,12,4,4
17-12-2018,117.87,118.03,117.35,117.37,8454900,117.87,69.19572910000001,116.5,115.81,118.93,41.8233442,2018,12,0,4
18-12-2018,118.15,118.2,117.81,117.85,7542900,118.15,23.7548802,116.63,115.89,118.89,39.4283479,2018,12,1,4
19-12-2018,117.43,118.96,117.4,118.24,13827500,117.43,-60.939586199999994,116.72,115.99,118.85,42.5764653,2018,12,2,4
20-12-2018,119.24,119.74,118.68,119.11,18615100,119.24,154.1341696,116.9,116.12,118.82,53.634651,2018,12,3,4
21-12-2018,118.72,119.25,118.57,119.19,13629800,118.72,-43.609246299999995,117.04,116.24,118.78,55.227374600000005,2018,12,4,4
24-12-2018,120.02,120.14,119.57,119.57,9736400,120.02,109.50096099999999,117.25,116.33,118.76,59.071089799999996,2018,12,0,4
26-12-2018,119.66,121.0,119.57,120.62,14293500,119.66,-29.9944168,117.45,116.42,118.73,59.70885740000001,2018,12,2,4
27-12-2018,120.57,120.9,120.14,120.57,11874400,120.57,76.0484711,117.73,116.51,118.7,58.197672499999996,2018,12,3,4
28-12-2018,121.06,121.08,120.72,120.8,6864700,121.06,40.6401149,118.02,116.61,118.68,58.2411782,2018,12,4,4
31-12-2018,121.25,121.26,120.83,120.98,8449400,121.25,15.6948988,118.29,116.72,118.66,58.2465201,2018,12,0,4
02-01-2019,121.33,121.75,120.88,121.35,12776200,121.33,6.5980891999999995,118.58,116.83,118.64,57.6091374,2019,1,2,1
03-01-2019,122.43,122.46,121.73,121.78,15440800,122.43,90.6617042,118.88,116.96,118.63,58.4169787,2019,1,3,1
04-01-2019,121.44,121.6,120.69,121.32,13334000,121.44,-80.862359,119.1,117.07,118.62,62.3480077,2019,1,4,1
07-01-2019,121.86,122.22,121.57,122.16,7473600,121.86,34.5848288,119.34,117.18,118.59,62.3206123,2019,1,0,1
08-01-2019,121.53,121.71,121.06,121.15,7643100,121.53,-27.080406200000002,119.51,117.28,118.57,61.42254809999999,2019,1,1,1
09-01-2019,122.31,122.34,121.44,121.45,10555900,122.31,64.1815837,119.74,117.4,118.54,61.228418500000004,2019,1,2,1
10-01-2019,121.59,122.18,121.57,121.98,6672000,121.59,-58.8669148,119.94,117.49,118.51,63.359430100000004,2019,1,3,1
11-01-2019,121.8,122.05,121.66,121.74,8622400,121.8,17.2717099,120.14,117.6,118.48,63.3520308,2019,1,4,1
14-01-2019,122.09,122.24,121.87,122.15,6477100,122.09,23.808972,120.37,117.73,118.46,62.692131399999994,2019,1,0,1
15-01-2019,121.88,122.38,121.62,122.28,7512500,121.88,-17.2003514,120.61,117.86,118.44,61.759152799999995,2019,1,1,1
16-01-2019,122.27,122.44,122.02,122.04,6878100,122.27,31.9986379,120.83,117.98,118.42,60.763655699999994,2019,1,2,1
17-01-2019,122.11,122.26,121.81,122.03,8558500,122.11,-13.0854696,121.03,118.09,118.4,61.1536387,2019,1,3,1
18-01-2019,121.02,121.52,121.02,121.23,10896000,121.02,-89.26410299999999,121.21,118.18,118.37,63.3347403,2019,1,4,1
22-01-2019,121.45,121.5,120.9,121.18,7896500,121.45,35.5313433,121.32,118.29,118.35,54.5968931,2019,1,1,1
23-01-2019,121.28,121.54,120.86,120.96,5224900,121.28,-13.997379400000002,121.45,118.39,118.32,53.475758299999995,2019,1,2,1
24-01-2019,121.09,121.36,120.92,121.16,5662500,121.09,-15.6664284,121.5,118.5,118.29,48.4012032,2019,1,3,1
25-01-2019,122.86,122.91,122.02,122.02,11103300,122.86,146.1726258,121.66,118.67,118.27,57.042329,2019,1,4,1
28-01-2019,123.29,123.29,122.72,122.75,8522200,123.29,34.9992107,121.8,118.86,118.25,55.3822851,2019,1,0,1
29-01-2019,123.98,124.0,123.46,123.71,11610200,123.98,55.9658071,121.94,119.06,118.24,55.913004,2019,1,1,1
30-01-2019,124.69,125.07,123.7,123.91,12104000,124.69,57.2672258,122.11,119.26,118.22,56.820150999999996,2019,1,2,1
31-01-2019,124.75,125.23,124.62,125.18,10209500,124.75,4.8117377,122.29,119.46,118.21,56.834050700000006,2019,1,3,1
01-02-2019,124.5,125.05,124.37,124.89,12485500,124.5,-20.0400802,122.39,119.64,118.19,54.316170500000005,2019,2,4,1
04-02-2019,123.96,124.29,123.82,123.99,6878900,123.96,-43.3735675,122.52,119.81,118.17,51.6504745,2019,2,0,1
05-02-2019,124.28,124.42,124.05,124.29,6291100,124.28,25.8147545,122.64,119.98,118.16,51.471268699999996,2019,2,1,1
06-02-2019,123.44,124.19,123.4,124.16,6595100,123.44,-67.5890204,122.73,120.13,118.14,53.7521349,2019,2,2,1
07-02-2019,123.74,123.95,123.44,123.8,5935500,123.74,24.3029339,122.8,120.29,118.13,52.2752958,2019,2,3,1
08-02-2019,124.21,124.33,123.98,124.05,4235200,124.21,37.9829666,122.93,120.46,118.12,50.40814890000001,2019,2,4,1
11-02-2019,123.6,123.82,123.19,123.19,4821800,123.6,-49.110427099999995,123.02,120.64,118.11,52.11514579999999,2019,2,0,1
12-02-2019,123.86,124.03,123.61,123.96,4271900,123.86,21.0357718,123.11,120.8,118.11,52.073047900000006,2019,2,1,1
13-02-2019,123.37,124.55,123.31,123.84,7640500,123.37,-39.5606218,123.19,120.96,118.1,52.861457099999996,2019,2,2,1
14-02-2019,124.06,124.2,123.53,123.84,6276500,124.06,55.9288965,123.28,121.13,118.09,53.739444999999996,2019,2,3,1
15-02-2019,124.8,125.0,124.18,124.59,12190100,124.8,59.6490011,123.41,121.3,118.1,54.7316428,2019,2,4,1
19-02-2019,126.7,126.79,125.93,125.98,15614000,126.7,152.243097,123.7,121.49,118.11,57.9814635,2019,2,1,1
20-02-2019,126.48,127.21,126.31,127.0,8889700,126.48,-17.3633462,123.95,121.67,118.12,58.5886416,2019,2,2,1
21-02-2019,125.05,126.22,125.05,126.15,8634600,125.05,-113.06137469999999,124.14,121.81,118.13,65.4428712,2019,2,3,1
22-02-2019,125.5,125.95,125.39,125.53,5439400,125.5,35.9853608,124.36,121.97,118.13,65.16594740000001,2019,2,4,1
25-02-2019,125.37,125.9,125.23,125.78,4882600,125.37,-10.358346899999999,124.48,122.13,118.14,57.978467,2019,2,0,1
26-02-2019,125.58,125.62,125.05,125.33,5153200,125.58,16.7503454,124.6,122.28,118.14,57.7118967,2019,2,1,1
27-02-2019,124.69,125.23,124.4,125.17,7935600,124.69,-70.8711082,124.63,122.43,118.14,59.2693119,2019,2,2,1
28-02-2019,123.99,124.71,123.98,124.71,7811700,123.99,-56.1395913,124.6,122.56,118.13,59.231356000000005,2019,2,3,1
01-03-2019,121.88,123.96,121.87,123.48,16411700,121.88,-170.1750663,124.45,122.64,118.12,70.0140296,2019,3,4,1
04-03-2019,121.56,121.85,121.18,121.56,10272600,121.56,-26.2553087,124.31,122.71,118.12,70.0681817,2019,3,0,1
05-03-2019,121.72,121.73,121.03,121.38,7120100,121.72,13.162525899999999,124.19,122.8,118.11,69.86358750000001,2019,3,1,1
06-03-2019,121.61,121.64,121.26,121.43,4820400,121.61,-9.0371845,124.06,122.85,118.11,69.3856358,2019,3,2,1
07-03-2019,121.51,121.71,121.18,121.27,6088800,121.51,-8.2228825,123.96,122.9,118.11,68.0779354,2019,3,3,1
08-03-2019,122.84,122.89,122.37,122.7,10427700,122.84,109.45553269999999,123.92,122.96,118.11,72.6884635,2019,3,4,1
11-03-2019,122.24,122.54,121.92,122.52,6708700,122.24,-48.843902,123.82,123.01,118.11,72.6797687,2019,3,0,1
12-03-2019,122.98,123.03,122.4,122.54,6289900,122.98,60.5370996,123.79,123.06,118.11,73.52537099999999,2019,3,1,1
13-03-2019,123.84,123.88,123.43,123.56,7377300,123.84,69.9294973,123.79,123.11,118.11,75.1358195,2019,3,2,1
14-03-2019,122.41,122.55,122.12,122.33,6778200,122.41,-115.4709882,123.74,123.14,118.11,79.0640345,2019,3,3,1
15-03-2019,122.97,123.4,122.91,123.06,9412000,122.97,45.7476956,123.69,123.17,118.1,78.6924298,2019,3,4,1
18-03-2019,123.04,123.4,122.89,123.3,7783200,123.04,5.6924204,123.6,123.18,118.1,77.3039229,2019,3,0,1
19-03-2019,123.38,123.79,123.34,123.72,6558700,123.38,27.6329921,123.43,123.22,118.1,68.3076983,2019,3,1,1
20-03-2019,124.18,124.42,122.65,123.66,11304900,124.18,64.84057949999999,123.32,123.27,118.11,70.4730552,2019,3,2,1
21-03-2019,123.68,124.37,123.11,124.36,7739800,123.68,-40.2641326,123.25,123.31,118.12,66.5846639,2019,3,3,1
22-03-2019,123.97,124.22,123.73,123.93,5874000,123.97,23.4476807,123.17,123.34,118.12,66.23365340000001,2019,3,4,1
25-03-2019,124.92,125.11,124.48,124.56,7288300,124.92,76.63119619999999,123.15,123.41,118.13,68.73597409999999,2019,3,0,1
26-03-2019,124.3,124.51,124.07,124.48,5056100,124.3,-49.6313742,123.09,123.46,118.14,69.40409269999999,2019,3,1,1
27-03-2019,123.65,124.38,123.56,124.35,6595000,123.65,-52.2929614,123.03,123.49,118.15,68.5941435,2019,3,2,1
28-03-2019,121.9,122.36,121.71,122.28,11878300,121.9,-141.52850610000002,122.93,123.49,118.14,74.4224482,2019,3,3,1
29-03-2019,122.01,122.75,122.01,122.64,7093900,122.01,9.0238399,122.94,123.49,118.13,63.949816299999995,2019,3,4,1
01-04-2019,121.53,122.43,121.46,122.4,13560000,121.53,-39.341312099999996,122.93,123.47,118.13,64.3063727,2019,4,0,2
02-04-2019,121.98,122.01,121.68,121.72,4475000,121.98,37.0282714,122.95,123.49,118.12,64.7817148,2019,4,1,2
03-04-2019,121.8,122.01,121.68,121.73,6152200,121.8,-14.7565421,122.96,123.5,118.12,64.84218870000001,2019,4,2,2
04-04-2019,122.11,122.24,120.96,121.1,7508400,122.11,25.4513589,122.99,123.52,118.13,65.0275602,2019,4,3,2
05-04-2019,121.98,122.13,121.66,121.88,5114500,121.98,-10.6459137,122.94,123.53,118.13,59.9976727,2019,4,4,2
08-04-2019,122.51,123.02,122.4,122.97,4270800,122.51,43.4496446,122.96,123.53,118.14,59.86281449999999,2019,4,0,2
09-04-2019,123.15,123.35,123.03,123.26,4648400,123.15,52.240582700000004,122.97,123.53,118.16,59.457906900000005,2019,4,1,2
10-04-2019,123.53,123.77,123.19,123.22,6344800,123.53,30.856455399999998,122.95,123.52,118.18,57.68444350000001,2019,4,2,2
11-04-2019,121.95,122.75,121.79,122.54,11694500,121.95,-127.90430230000001,122.93,123.46,118.19,59.0331853,2019,4,3,2
12-04-2019,121.83,122.31,121.8,121.96,5272800,121.83,-9.839698299999998,122.87,123.4,118.2,57.9800798,2019,4,4,2
15-04-2019,121.6,121.82,121.1,121.2,4252400,121.6,-18.8790408,122.8,123.34,118.21,58.0131604,2019,4,0,2
16-04-2019,120.51,120.63,120.19,120.38,10097800,120.51,-89.6378579,122.65,123.28,118.22,60.343847600000004,2019,4,1,2
17-04-2019,120.28,120.51,120.2,120.46,4693900,120.28,-19.0858313,122.46,123.2,118.23,57.6052782,2019,4,2,2
18-04-2019,120.37,120.54,120.15,120.24,4090400,120.37,7.482870699999999,122.29,123.13,118.25,57.5266838,2019,4,3,2
22-04-2019,120.37,120.5,120.27,120.46,2250900,120.37,0.0,122.11,123.07,118.26,56.972545100000005,2019,4,0,2
23-04-2019,120.12,120.2,119.55,119.67,5574800,120.12,-20.769294199999997,121.87,122.99,118.26,52.7746853,2019,4,1,2
24-04-2019,120.47,120.72,120.04,120.06,4173000,120.47,29.1374014,121.68,122.92,118.27,53.339054,2019,4,2,2
25-04-2019,120.57,121.1,120.5,120.72,4836900,120.57,8.300695,121.53,122.86,118.28,52.8579408,2019,4,3,2
26-04-2019,121.37,121.67,121.22,121.26,6022700,121.37,66.3517503,121.5,122.82,118.29,46.1585902,2019,4,4,2
29-04-2019,120.83,120.91,120.67,120.88,4469300,120.83,-44.492123500000005,121.44,122.75,118.3,47.0242525,2019,4,0,2
30-04-2019,121.2,121.36,120.85,120.89,4758600,121.2,30.621129800000002,121.43,122.68,118.32,46.917910899999995,2019,4,1,2
01-05-2019,120.4,121.55,120.18,121.03,12331800,120.4,-66.0062246,121.35,122.55,118.33,48.1340903,2019,5,2,2
02-05-2019,119.94,120.11,119.54,119.69,6759600,119.94,-38.2059035,121.25,122.42,118.35,48.631222,2019,5,3,2
03-05-2019,120.65,121.08,120.48,120.56,8414400,120.65,59.196187300000005,121.18,122.34,118.37,50.3910422,2019,5,4,2
06-05-2019,120.81,121.12,120.54,120.61,3479600,120.81,13.2611712,121.12,122.24,118.39,50.5556115,2019,5,0,2
07-05-2019,121.21,121.42,120.91,121.02,4010700,121.21,33.1099689,121.06,122.16,118.42,50.0880632,2019,5,1,2
08-05-2019,120.91,121.54,120.77,121.54,4178800,120.91,-24.7500557,120.95,122.07,118.44,48.3691159,2019,5,2,2
09-05-2019,121.2,121.62,120.86,120.96,5015500,121.2,23.9842261,120.83,122.0,118.47,48.0942364,2019,5,3,2
10-05-2019,121.43,121.73,121.3,121.41,4586000,121.43,18.9771751,120.8,121.94,118.49,39.492289,2019,5,4,2
13-05-2019,122.67,122.85,122.33,122.63,11130900,122.67,102.11626949999999,120.85,121.96,118.52,45.7677937,2019,5,0,2
14-05-2019,122.46,122.66,122.12,122.6,5556000,122.46,-17.1190256,120.89,121.98,118.56,45.7240984,2019,5,1,2
15-05-2019,122.39,122.77,122.22,122.71,10299000,122.39,-5.7161273,120.98,121.99,118.59,40.2365074,2019,5,2,2
16-05-2019,121.51,122.07,121.19,122.03,6349400,121.51,-71.9010751,121.04,121.99,118.62,43.6810071,2019,5,3,2
17-05-2019,120.65,121.06,120.33,121.03,6589300,120.65,-70.7761168,121.06,121.97,118.64,46.8537579,2019,5,4,2
20-05-2019,120.64,120.74,120.42,120.51,4345800,120.64,-0.8290208,121.07,121.93,118.67,46.8553036,2019,5,0,2
21-05-2019,120.36,120.36,119.83,120.08,3845600,120.36,-23.209448,121.08,121.89,118.7,46.918722200000005,2019,5,1,2
22-05-2019,120.24,120.5,120.19,120.35,3741800,120.24,-9.9703179,121.07,121.84,118.72,46.5019228,2019,5,2,2
23-05-2019,121.17,121.52,120.77,120.82,6054600,121.17,77.3453361,121.1,121.78,118.76,49.672060099999996,2019,5,3,2
24-05-2019,121.3,121.31,120.89,121.13,2324700,121.3,10.7291314,121.1,121.76,118.79,47.4208442,2019,5,4,2
28-05-2019,120.83,120.84,120.46,120.8,4303500,120.83,-38.747008199999996,121.1,121.72,118.82,47.1549586,2019,5,1,2
29-05-2019,120.87,121.26,120.75,121.11,4133200,120.87,3.3105119000000003,121.08,121.67,118.85,46.6171349,2019,5,2,2
30-05-2019,121.69,121.69,120.8,120.96,7757000,121.69,67.84145579999999,121.15,121.64,118.89,46.4402107,2019,5,3,2
31-05-2019,123.33,123.4,122.32,122.55,15367000,123.33,134.76862160000002,121.32,121.62,118.94,53.461608999999996,2019,5,4,2
03-06-2019,125.11,125.34,123.9,124.09,14173600,125.11,144.328124,121.54,121.65,119.0,60.2063444,2019,6,0,2
04-06-2019,125.15,125.42,124.61,124.88,7997100,125.15,3.1972595999999998,121.76,121.68,119.07,60.2930002,2019,6,1,2
05-06-2019,125.47,126.37,125.24,126.18,7637900,125.47,25.569292100000002,121.97,121.69,119.14,60.2159777,2019,6,2,2
06-06-2019,125.88,126.45,125.8,125.93,5551800,125.88,32.6768175,122.22,121.72,119.21,59.4618753,2019,6,3,2
07-06-2019,126.59,127.25,126.32,126.79,8145900,126.59,56.402851899999995,122.49,121.78,119.28,60.0061418,2019,6,4,2
10-06-2019,125.33,125.53,125.07,125.46,5410000,125.33,-99.5334974,122.68,121.85,119.34,65.8791177,2019,6,0,2
11-06-2019,125.18,125.4,124.88,124.94,4757800,125.18,-11.968525000000001,122.81,121.91,119.4,62.904307599999996,2019,6,1,2
12-06-2019,125.83,126.2,125.56,125.6,5756200,125.83,51.9253494,122.98,121.99,119.47,63.213023400000004,2019,6,2,2
13-06-2019,126.6,126.77,125.96,126.03,5374800,126.6,61.1934063,123.19,122.09,119.53,63.8942278,2019,6,3,2
14-06-2019,126.56,127.63,126.26,127.21,9226100,126.56,-3.15963,123.44,122.18,119.59,60.618539299999995,2019,6,4,2
17-06-2019,126.48,126.77,126.17,126.7,4763300,126.48,-6.3206545,123.73,122.27,119.65,57.1198077,2019,6,0,2
18-06-2019,127.12,127.75,126.39,127.58,10309600,127.12,50.60083589999999,124.05,122.37,119.72,57.111403100000004,2019,6,1,2
19-06-2019,127.89,127.99,126.7,126.77,11660600,127.89,60.5724218,124.43,122.48,119.79,56.352634300000005,2019,6,2,2
20-06-2019,131.11,131.49,130.19,130.41,18636300,131.11,251.77896909999998,124.97,122.64,119.88,74.06175590000001,2019,6,3,2
21-06-2019,131.98,132.17,131.07,131.77,15068000,131.98,66.3561218,125.52,122.81,119.97,73.83885260000001,2019,6,4,2
24-06-2019,133.94,134.04,132.58,132.77,17851800,133.94,148.50786309999998,126.15,123.05,120.08,77.0207525,2019,6,0,2
25-06-2019,134.2,135.55,133.21,134.9,24772200,134.2,19.4112664,126.82,123.3,120.18,74.5535194,2019,6,1,2
26-06-2019,132.97,133.55,132.41,132.99,12016400,132.97,-91.6539311,127.42,123.52,120.28,80.6509661,2019,6,2,2
27-06-2019,132.84,132.97,132.26,132.38,8412800,132.84,-9.7770085,127.98,123.77,120.38,81.51513179999999,2019,6,3,2
28-06-2019,133.2,133.34,132.61,133.05,8077000,133.2,27.100317699999998,128.47,124.03,120.48,78.72976750000001,2019,6,4,2
01-07-2019,130.62,131.76,130.55,131.56,13317700,130.62,-193.6938356,128.75,124.23,120.56,90.3252098,2019,7,0,3
02-07-2019,133.41,133.63,131.16,131.27,13282100,133.41,213.5973549,129.16,124.49,120.66,99.78238259999999,2019,7,1,3
03-07-2019,133.63,134.1,133.23,133.61,6351500,133.63,16.490609,129.57,124.76,120.76,99.8361084,2019,7,2,3
05-07-2019,132.14,132.32,130.81,131.46,11536600,132.14,-111.5023153,129.88,125.0,120.85,104.86535450000001,2019,7,4,3
08-07-2019,131.29,132.34,131.28,132.18,8028900,131.29,-64.3261773,130.12,125.21,120.94,106.4147865,2019,7,0,3
09-07-2019,131.75,132.1,131.16,131.43,6633400,131.75,35.0374543,130.44,125.42,121.03,102.73081770000002,2019,7,1,3
10-07-2019,133.83,133.87,132.35,132.94,13920600,133.83,157.87490179999998,130.87,125.68,121.13,106.423384,2019,7,2,3
11-07-2019,132.7,133.7,132.41,133.58,7535100,132.7,-84.4358415,131.21,125.91,121.23,109.5370617,2019,7,3,3
12-07-2019,133.53,133.69,132.53,132.89,6309500,133.53,62.5472381,131.56,126.17,121.33,109.5596018,2019,7,4,3
15-07-2019,133.53,133.53,132.81,133.18,4026600,133.53,0.0,131.91,126.44,121.43,109.515713,2019,7,0,3
16-07-2019,132.4,133.3,132.13,133.18,7966000,132.4,-84.6255443,132.2,126.68,121.52,112.15297129999999,2019,7,1,3
17-07-2019,134.58,134.6,132.89,133.0,11288300,134.58,164.6531749,132.58,126.95,121.63,116.42220029999999,2019,7,2,3
18-07-2019,136.48,136.63,133.61,133.83,18448200,136.48,141.1795119,133.01,127.26,121.75,118.9337396,2019,7,3,3
19-07-2019,134.47,136.03,133.97,135.45,18079200,134.47,-147.273928,133.17,127.53,121.86,113.6967625,2019,7,4,3
22-07-2019,134.45,134.82,134.32,134.56,7570400,134.45,-1.4876383,133.3,127.8,121.97,113.0398372,2019,7,0,3
23-07-2019,133.69,134.95,133.56,134.43,9981400,133.69,-56.5261825,133.29,128.04,122.07,109.0322794,2019,7,1,3
24-07-2019,134.37,134.84,133.98,134.59,6715200,134.37,50.863390200000005,133.29,128.27,122.17,109.5581687,2019,7,2,3
25-07-2019,133.42,134.28,133.09,134.24,11708200,133.42,-70.7000806,133.32,128.49,122.27,108.72044860000001,2019,7,3,3
26-07-2019,133.64,134.29,133.59,134.24,6249900,133.64,16.4893737,133.36,128.72,122.38,108.7261673,2019,7,4,3
29-07-2019,134.53,134.73,133.44,134.06,9162400,134.53,66.5967819,133.42,128.98,122.48,109.5318883,2019,7,0,3
30-07-2019,134.98,135.18,134.41,134.76,9458700,134.98,33.4495616,133.64,129.27,122.6,99.06231989999999,2019,7,1,3
31-07-2019,133.21,135.42,133.02,135.03,18797200,133.21,-131.12972810000002,133.63,129.52,122.68,92.8301345,2019,7,2,3
01-08-2019,136.41,136.43,132.31,132.42,27719800,136.41,240.2219643,133.77,129.84,122.79,107.3155249,2019,8,3,3
02-08-2019,135.89,136.6,135.37,135.39,13753200,135.89,-38.1206846,133.96,130.15,122.89,104.1191883,2019,8,4,3
05-08-2019,137.79,138.64,137.05,137.93,17519800,137.79,139.8185227,134.28,130.48,123.0,105.9733941,2019,8,0,3
06-08-2019,138.91,139.03,138.01,138.33,9471200,138.91,81.283869,134.64,130.84,123.11,106.71229900000002,2019,8,1,3
07-08-2019,141.02,142.47,140.88,141.28,26671100,141.02,151.8969516,135.0,131.24,123.24,106.33423179999998,2019,8,2,3
08-08-2019,141.73,142.37,140.71,140.9,13108600,141.73,50.346861,135.45,131.66,123.37,103.14084480000001,2019,8,3,3
09-08-2019,141.26,142.03,140.96,141.28,9485900,141.26,-33.1617325,135.84,132.05,123.5,103.93817329999999,2019,8,4,3
12-08-2019,142.63,143.38,141.64,141.67,15264000,142.63,96.98502260000001,136.29,132.43,123.63,104.78820010000001,2019,8,0,3
13-08-2019,141.78,143.29,139.35,143.17,29842800,141.78,-59.5951815,136.76,132.77,123.75,103.44350410000001,2019,8,1,3
14-08-2019,142.75,143.75,142.05,142.9,20672900,142.75,68.4159422,137.17,133.12,123.88,99.2375391,2019,8,2,3
15-08-2019,143.7,144.02,142.61,142.96,13467800,143.7,66.54969870000001,137.53,133.48,124.02,96.1924801,2019,8,3,3
16-08-2019,142.78,143.13,141.8,142.75,11728800,142.78,-64.0221426,137.95,133.82,124.15,89.8828118,2019,8,4,3
19-08-2019,141.11,141.79,140.85,141.33,10552700,141.11,-116.9630329,138.28,134.11,124.28,95.5686049,2019,8,0,3
20-08-2019,142.21,142.26,141.6,141.77,7478500,142.21,77.9538019,138.71,134.45,124.41,94.2799112,2019,8,1,3
21-08-2019,141.76,142.17,141.46,141.62,8114700,141.76,-31.644201199999998,139.08,134.78,124.54,95.1823545,2019,8,2,3
22-08-2019,141.4,141.9,141.17,141.39,6846500,141.4,-25.3950779,139.47,135.09,124.66,93.2484171,2019,8,3,3
23-08-2019,144.17,144.33,141.64,141.84,20282200,144.17,195.8984719,140.0,135.44,124.8,100.29438049999999,2019,8,4,3
26-08-2019,144.19,144.97,143.91,144.35,12195800,144.19,1.3875475,140.48,135.8,124.94,100.39175350000001,2019,8,0,3
27-08-2019,145.57,145.68,144.27,144.3,12844100,145.57,95.70739019999999,141.01,136.18,125.09,101.29549250000001,2019,8,1,3
28-08-2019,145.16,145.68,144.64,145.39,11452400,145.16,-28.1653941,141.61,136.54,125.24,94.62708549999999,2019,8,2,3
29-08-2019,144.12,145.49,143.28,145.4,14762500,144.12,-71.64566810000001,142.0,136.86,125.38,85.7808063,2019,8,3,3
30-08-2019,143.75,144.88,143.02,143.84,9642200,143.75,-25.6727123,142.39,137.12,125.53,85.3206734,2019,8,4,3
03-09-2019,145.75,146.13,144.74,144.96,15615200,145.75,139.1304348,142.79,137.39,125.7,85.27354849999999,2019,9,1,3
04-09-2019,146.66,146.82,145.5,145.54,11285900,146.66,62.4359288,143.18,137.65,125.86,84.7617077,2019,9,2,3
05-09-2019,143.14,145.01,142.0,144.98,20293200,143.14,-240.0111949,143.28,137.83,126.0,98.6572458,2019,9,3,3
06-09-2019,141.92,144.06,141.86,143.64,14175200,141.92,-85.2313278,143.29,138.0,126.13,100.2343772,2019,9,4,3
